# Per-theta0 (NOT theta-averaged) energy ratio table
# ratio = rho_PT / rho_noPT matched at same (H_PT, theta0)
# Columns:
#   theta0    H_PT    beta_over_H    beta    mean_ratio    std_ratio    N_samples
0.2617993878	0.05	4	0.2	35.48547856	7.253713502	5
0.2617993878	0.05	5	0.25	42.96822779	10.8110095	5
0.2617993878	0.05	6	0.3	42.21962129	18.15818696	5
0.2617993878	0.05	8	0.4	51.57139487	10.56581486	5
0.2617993878	0.05	10	0.5	68.88334252	8.215848219	5
0.2617993878	0.05	12	0.6	64.45251169	12.00581843	5
0.2617993878	0.05	16	0.8	72.28758775	4.858188672	5
0.2617993878	0.05	20	1	72.65096792	2.902797025	5
0.2617993878	0.05	25	1.25	76.32875052	0.6844559314	5
0.2617993878	0.05	32	1.6	74.09228175	1.410621977	5
0.2617993878	0.05	40	2	72.93387641	0.9028340823	5
0.2617993878	0.1	4	0.4	28.85397263	1.95667295	5
0.2617993878	0.1	5	0.5	28.80989774	4.67880935	5
0.2617993878	0.1	6	0.6	32.48710069	1.546304505	5
0.2617993878	0.1	8	0.8	34.51291114	1.880242668	5
0.2617993878	0.1	10	1	34.28707789	1.345810794	5
0.2617993878	0.1	12	1.2	35.69654683	0.5715144449	5
0.2617993878	0.1	16	1.6	34.67460341	0.3755196363	5
0.2617993878	0.1	20	2	33.34148798	0.5434459983	5
0.2617993878	0.1	25	2.5	32.1172857	0.2446693608	5
0.2617993878	0.1	32	3.2	30.34672564	0.1021878105	5
0.2617993878	0.1	40	4	28.82774543	0.04267235938	5
0.2617993878	0.2	4	0.8	16.02301175	0.7148005242	5
0.2617993878	0.2	5	1	16.50655195	0.4139730038	5
0.2617993878	0.2	6	1.2	16.31096545	0.5378148445	5
0.2617993878	0.2	8	1.6	16.26580696	0.3056738206	5
0.2617993878	0.2	10	2	15.94126364	0.1898327264	5
0.2617993878	0.2	12	2.4	15.52194037	0.1120737507	5
0.2617993878	0.2	16	3.2	14.61384848	0.07405832389	5
0.2617993878	0.2	20	4	13.76609206	0.05683382922	5
0.2617993878	0.2	25	5	12.94041629	0.02303133574	5
0.2617993878	0.2	32	6.4	12.04993444	0.007499888171	5
0.2617993878	0.2	40	8	11.28137859	0.005023749795	5
0.2617993878	0.5	4	2	5.724564206	0.14532768	5
0.2617993878	0.5	5	2.5	5.525258415	0.3347734372	5
0.2617993878	0.5	6	3	5.347700492	0.2592253445	5
0.2617993878	0.5	8	4	5.260159069	0.09402714156	5
0.2617993878	0.5	10	5	4.991173003	0.06048456594	5
0.2617993878	0.5	12	6	4.732191632	0.05124392389	5
0.2617993878	0.5	16	8	4.386090127	0.02333961673	5
0.2617993878	0.5	20	10	4.118094572	0.003515042209	5
0.2617993878	0.5	25	12.5	3.849355159	0.005804036689	5
0.2617993878	0.5	32	16	3.589942264	0.00396247511	5
0.2617993878	0.5	40	20	3.378073575	0.001409719912	5
0.2617993878	1	4	4	2.765193252	0.03444653404	5
0.2617993878	1	5	5	2.702181111	0.03658384463	5
0.2617993878	1	6	6	2.638177524	0.01790543226	5
0.2617993878	1	8	8	2.490700699	0.01291976324	5
0.2617993878	1	10	10	2.38910429	0.009014970004	5
0.2617993878	1	12	12	2.295978134	0.006351433554	5
0.2617993878	1	16	16	2.150947713	0.001280980641	5
0.2617993878	1	20	20	2.047238552	0.001145797291	5
0.2617993878	1	25	25	1.954429443	0.0005458137919	5
0.2617993878	1	32	32	1.860995485	0.000201454238	5
0.2617993878	1	40	40	1.788090062	0.0001965040431	5
0.2617993878	1.5	4	6	1.911721562	0.006012979786	5
0.2617993878	1.5	5	7.5	1.868409383	0.003350806165	5
