# Per-theta0 (NOT theta-averaged) energy ratio table
# ratio = rho_PT / rho_noPT matched at same (H_PT, theta0)
# Columns:
#   theta0    H_PT    beta_over_H    beta    mean_ratio    std_ratio    N_samples
0.2617993878	0.05	4	0.2	22.40006299	4.324706948	5
0.2617993878	0.05	5	0.25	27.39180659	4.636208753	5
0.2617993878	0.05	6	0.3	29.70237546	5.544918409	5
0.2617993878	0.05	8	0.4	29.83223108	2.326035882	5
0.2617993878	0.05	10	0.5	34.24832494	3.883369012	5
0.2617993878	0.05	12	0.6	38.24832808	2.899738302	5
0.2617993878	0.05	16	0.8	41.75707126	2.822110419	5
0.2617993878	0.05	20	1	48.88932497	1.870366976	5
0.2617993878	0.05	25	1.25	56.38647853	0.769528073	5
0.2617993878	0.05	32	1.6	62.96582108	0.5457069062	5
0.2617993878	0.05	40	2	65.99064017	0.5663952757	5
0.2617993878	0.1	4	0.4	18.75350407	1.22765647	5
0.2617993878	0.1	5	0.5	20.07695336	1.416606133	5
0.2617993878	0.1	6	0.6	21.77609682	0.4112357044	5
0.2617993878	0.1	8	0.8	25.07831168	0.593243729	5
0.2617993878	0.1	10	1	28.53906488	0.5353020873	5
0.2617993878	0.1	12	1.2	30.78795726	0.7195230913	5
0.2617993878	0.1	16	1.6	34.55441518	0.4931115121	5
0.2617993878	0.1	20	2	35.34178487	0.1205479464	5
0.2617993878	0.1	25	2.5	35.02794629	0.06585476917	5
0.2617993878	0.1	32	3.2	33.78239769	0.04786391723	5
0.2617993878	0.1	40	4	32.23508742	0.02182377024	5
0.2617993878	0.2	4	0.8	14.70185075	0.4374571262	5
0.2617993878	0.2	5	1	16.27843989	0.05636741772	5
0.2617993878	0.2	6	1.2	17.46707573	0.183592147	5
0.2617993878	0.2	8	1.6	19.09503604	0.115658276	5
0.2617993878	0.2	10	2	19.40741426	0.05643165127	5
0.2617993878	0.2	12	2.4	19.18023496	0.04315404703	5
0.2617993878	0.2	16	3.2	18.1628204	0.01842510246	5
0.2617993878	0.2	20	4	17.07332443	0.01948901093	5
0.2617993878	0.2	25	5	15.94312034	0.00482988882	5
0.2617993878	0.2	32	6.4	14.76303254	0.00301865716	5
0.2617993878	0.2	40	8	13.82347762	0.002491548629	5
0.2617993878	0.5	4	2	9.26850993	0.1565215744	5
0.2617993878	0.5	5	2.5	8.900766272	0.0855179952	5
0.2617993878	0.5	6	3	8.520300306	0.03046346126	5
0.2617993878	0.5	8	4	7.730022467	0.01700875953	5
0.2617993878	0.5	10	5	7.084911361	0.007352187491	5
0.2617993878	0.5	12	6	6.572412203	0.01473705958	5
0.2617993878	0.5	16	8	5.805874084	0.008274748644	5
0.2617993878	0.5	20	10	5.292905438	0.004653816693	5
0.2617993878	0.5	25	12.5	4.838386825	0.001791726116	5
0.2617993878	0.5	32	16	4.405792655	0.0009456925352	5
0.2617993878	0.5	40	20	4.077624718	0.001031681468	5
0.2617993878	1	4	4	4.671669332	0.007769363627	5
0.2617993878	1	5	5	4.364425865	0.009875603012	5
0.2617993878	1	6	6	4.108213952	0.006770595705	5
0.2617993878	1	8	8	3.69930254	0.002565586279	5
0.2617993878	1	10	10	3.401501671	0.001638644948	5
0.2617993878	1	12	12	3.179324969	0.001835665107	5
0.2617993878	1	16	16	2.867745684	0.000806954532	5
0.2617993878	1	20	20	2.663985932	0.0005162857009	5
0.2617993878	1	25	25	2.493829614	0.0003710147957	5
0.2617993878	1	32	32	2.338813484	0.000317351014	5
0.2617993878	1	40	40	2.223674192	0.0001240153219	5
0.2617993878	1.5	4	6	3.046158308	0.002067391349	5
0.2617993878	1.5	5	7.5	2.866628646	0.002775423472	5
0.2617993878	1.5	6	9	2.71800481	0.003305875337	5
0.2617993878	1.5	8	12	2.500373173	0.001321409767	5
0.2617993878	1.5	10	15	2.3463481	0.0004007221253	5
0.2617993878	1.5	12	18	2.231951301	0.00072792695	5
0.2617993878	1.5	16	24	2.076675273	0.000284426747	5
0.2617993878	1.5	20	30	1.975864455	0.0002394185227	5
0.2617993878	1.5	25	37.5	1.890617792	0.0001466322458	5
0.2617993878	1.5	32	48	1.811706909	0.0001167305795	5
0.2617993878	1.5	40	60	1.751349629	0.0001631318947	5
0.2617993878	2	4	8	2.547623581	0.0008057454008	5
0.2617993878	2	5	10	2.404534345	0.000897421944	5
0.2617993878	2	6	12	2.292845776	0.0007347497133	5
0.2617993878	2	8	16	2.128982302	0.0004343428565	5
0.2617993878	2	10	20	2.016585986	0.0006607754208	5
0.2617993878	2	12	24	1.934482576	0.0002952267828	5
0.2617993878	2	16	32	1.822788827	0.0001319015915	5
0.2617993878	2	20	40	1.751445716	0.0001553516723	5
0.2617993878	2	25	50	1.691252199	0.0001728170312	5
0.2617993878	2	32	64	1.635924577	0.0001843602059	5
0.2617993878	2	40	80	1.594478466	9.619048605e-05	5
