# Per-theta0 (NOT theta-averaged) energy ratio table
# ratio = rho_PT / rho_noPT matched at same (H_PT, theta0)
# Columns:
#   theta0    H_PT    beta_over_H    beta    mean_ratio    std_ratio    N_samples
0.2617993878	0.05	4	0.2	61.93742245	9.138829509	5
0.2617993878	0.05	5	0.25	65.71926095	12.03330817	5
0.2617993878	0.05	6	0.3	73.51277292	17.98194837	5
0.2617993878	0.05	8	0.4	65.4116001	15.94556469	5
0.2617993878	0.05	10	0.5	72.45966456	7.749180606	5
0.2617993878	0.05	12	0.6	73.67146167	6.888655125	5
0.2617993878	0.05	16	0.8	78.58858466	6.877828801	5
0.2617993878	0.05	20	1	75.47093634	3.495028177	5
0.2617993878	0.05	25	1.25	75.73606736	1.60037503	5
0.2617993878	0.05	32	1.6	72.67277279	1.755614864	5
0.2617993878	0.05	40	2	71.32923534	0.4124426019	5
0.2617993878	0.1	4	0.4	32.79169539	4.176773098	5
0.2617993878	0.1	5	0.5	35.44054506	2.501175875	5
0.2617993878	0.1	6	0.6	35.26744314	2.914085091	5
0.2617993878	0.1	8	0.8	36.52628387	0.8279871928	5
0.2617993878	0.1	10	1	36.75003707	0.6781700881	5
0.2617993878	0.1	12	1.2	36.16680543	1.155743418	5
0.2617993878	0.1	16	1.6	34.05383459	0.3364349866	5
0.2617993878	0.1	20	2	33.14340051	0.2875960742	5
0.2617993878	0.1	25	2.5	31.69999188	0.1441374227	5
0.2617993878	0.1	32	3.2	30.18335853	0.1377204734	5
0.2617993878	0.1	40	4	28.62176744	0.1260359025	5
0.2617993878	0.2	4	0.8	16.24171271	0.4953630477	5
0.2617993878	0.2	5	1	16.06857521	0.4546933443	5
0.2617993878	0.2	6	1.2	16.49526876	0.1814838999	5
0.2617993878	0.2	8	1.6	16.1546793	0.2956774351	5
0.2617993878	0.2	10	2	15.77043101	0.08424303321	5
0.2617993878	0.2	12	2.4	15.40262171	0.1408880978	5
0.2617993878	0.2	16	3.2	14.64657575	0.01511365433	5
0.2617993878	0.2	20	4	13.71910965	0.04676694814	5
0.2617993878	0.2	25	5	12.78098788	0.03071563262	5
0.2617993878	0.2	32	6.4	11.86249353	0.006388030079	5
0.2617993878	0.2	40	8	11.09586048	0.003646437182	5
0.7853981634	0.05	4	0.2	61.5152691	9.32134155	5
0.7853981634	0.05	5	0.25	54.70183959	16.75508023	5
0.7853981634	0.05	6	0.3	67.34992009	11.00459813	5
0.7853981634	0.05	8	0.4	68.34321422	12.37006003	5
0.7853981634	0.05	10	0.5	69.05804055	10.43077203	5
0.7853981634	0.05	12	0.6	73.46122523	7.235181108	5
0.7853981634	0.05	16	0.8	73.27002052	3.094150952	5
0.7853981634	0.05	20	1	70.9120125	5.895456809	5
0.7853981634	0.05	25	1.25	71.31620546	0.8513450751	5
0.7853981634	0.05	32	1.6	68.46820221	1.258116422	5
0.7853981634	0.05	40	2	66.83861307	1.00895415	5
0.7853981634	0.1	4	0.4	30.22305548	2.058702145	5
0.7853981634	0.1	5	0.5	33.75053345	3.44576457	5
0.7853981634	0.1	6	0.6	34.04304276	1.798773768	5
0.7853981634	0.1	8	0.8	34.22532903	2.115100626	5
0.7853981634	0.1	10	1	34.23459117	1.207618753	5
0.7853981634	0.1	12	1.2	34.0905177	0.7704726363	5
0.7853981634	0.1	16	1.6	32.22660309	0.7355929757	5
0.7853981634	0.1	20	2	31.1041043	0.3531530598	5
0.7853981634	0.1	25	2.5	29.53084814	0.2137928083	5
0.7853981634	0.1	32	3.2	28.09951158	0.114403063	5
0.7853981634	0.1	40	4	26.72014185	0.05552337605	5
0.7853981634	0.2	4	0.8	15.45082563	0.3223158034	5
0.7853981634	0.2	5	1	15.1861269	0.5276826803	5
0.7853981634	0.2	6	1.2	15.63854886	0.3449575885	5
0.7853981634	0.2	8	1.6	15.11605548	0.3984435025	5
0.7853981634	0.2	10	2	14.79844951	0.1963002815	5
0.7853981634	0.2	12	2.4	14.52979608	0.08267367255	5
0.7853981634	0.2	16	3.2	13.68457231	0.05731276757	5
0.7853981634	0.2	20	4	12.86017976	0.1262907229	5
0.7853981634	0.2	25	5	12.02830743	0.01986237357	5
0.7853981634	0.2	32	6.4	11.14470546	0.01428929429	5
0.7853981634	0.2	40	8	10.42498068	0.003699182453	5
1.308996939	0.05	4	0.2	51.2390379	12.74488184	5
1.308996939	0.05	5	0.25	57.19063163	16.2293042	5
1.308996939	0.05	6	0.3	60.83397677	12.80013702	5
1.308996939	0.05	8	0.4	62.49630705	7.410146591	5
1.308996939	0.05	10	0.5	59.56010238	10.57375844	5
1.308996939	0.05	12	0.6	63.40170836	4.633124772	5
1.308996939	0.05	16	0.8	58.41494282	1.39866771	5
1.308996939	0.05	20	1	56.07028934	3.267534048	5
1.308996939	0.05	25	1.25	55.94077044	2.452676634	5
1.308996939	0.05	32	1.6	54.86854121	2.0532836	5
1.308996939	0.05	40	2	55.64465454	0.7369636906	5
1.308996939	0.1	4	0.4	28.68403553	2.606289567	5
1.308996939	0.1	5	0.5	28.44423598	2.959331599	5
